"","scientificName","family","eventDate","decimalLongitude","decimalLatitude","basisOfRecord","date_year","individualCount","identifiedBy","datasetID","datasetName","dataset_id","institutionCode","ownerInstitutionCode","collectionCode","catalogNumber","occurrenceStatus","samplingEffort"
"536","Morus bassanus","Sulidae","2005-02-01T09:21:00",-76.676,34.454,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1121","present",NA
"537","Fulmarus glacialis","Procellariidae","2005-01-25T15:26:00",-76.041,34.9088,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_927","present",NA
"538","Morus bassanus","Sulidae","2005-01-20T10:41:00",-75.7832,35.0372,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_561","present",NA
"539","Morus bassanus","Sulidae","2005-01-21T09:32:00",-75.7845,35.039,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_732","present",NA
"540","Morus bassanus","Sulidae","2005-01-21T09:46:00",-75.7593,35.0513,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_744","present",NA
"541","Larus marinus","Laridae","2005-01-19T15:05:00",-75.7083,34.8903,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_457","present",NA
"542","Morus bassanus","Sulidae","2005-01-19T08:42:00",-76.266,34.6752,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_350","present",NA
"543","Larus philadelphia","Laridae","2005-01-26T11:16:00",-75.9385,34.9008,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_969","present",NA
"544","Morus bassanus","Sulidae","2005-01-20T09:49:00",-75.878,34.9873,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_547","present",NA
"545","Morus bassanus","Sulidae","2005-01-19T15:09:00",-75.701,34.8825,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_460","present",NA
"546","Larus argentatus","Laridae","2005-01-20T09:21:00",-75.9317,34.961,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_531","present",NA
"547","Morus bassanus","Sulidae","2005-02-01T12:52:00",-77.0052,34.3542,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1188","present",NA
"548","Morus bassanus","Sulidae","2005-01-31T11:15:00",-76.6362,34.5148,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1008","present",NA
"549","Puffinus gravis","Procellariidae","2004-08-11T12:54:00",-74.8017,35.7502,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_261","present",NA
"550","Morus bassanus","Sulidae","2005-01-19T10:42:00",-76.2625,34.6768,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_354","present",NA
"551","Morus bassanus","Sulidae","2005-01-20T12:38:00",-75.8343,34.9778,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_630","present",NA
"552","Morus bassanus","Sulidae","2005-02-01T12:47:00",-77.0057,34.3625,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1185","present",NA
"553","Larus philadelphia","Laridae","2005-02-02T09:14:00",-76.6478,34.456,"HumanObservation",2005,8,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1239","present",NA
"554","Morus bassanus","Sulidae","2005-01-19T11:29:00",-76.1528,34.7452,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_375","present",NA
"555","Larus philadelphia","Laridae","2005-02-01T12:40:00",-77.0058,34.374,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1182","present",NA
"556","Morus bassanus","Sulidae","2005-01-21T12:12:00",-75.6973,35.0455,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_856","present",NA
"557","Morus bassanus","Sulidae","2005-01-21T11:01:00",-75.618,35.118,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_801","present",NA
"558","Morus bassanus","Sulidae","2005-01-19T10:46:00",-76.251,34.6838,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_358","present",NA
"559","Larus philadelphia","Laridae","2005-01-20T16:11:00",-75.8128,34.9093,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_673","present",NA
"560","Alca torda","Alcidae","2005-01-20T13:30:00",-75.929,34.9095,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_644","present",NA
"561","Larus philadelphia","Laridae","2005-01-21T12:56:00",-75.7757,34.9972,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_875","present",NA
"562","Calonectris diomedea","Procellariidae","2004-08-07T06:39:00",-75.1633,35.6765,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_48","present",NA
"563","Larus marinus","Laridae","2005-01-19T12:47:00",-75.9538,34.8638,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_403","present",NA
"564","Morus bassanus","Sulidae","2005-01-19T16:06:00",-75.6927,34.8718,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_466","present",NA
"565","Morus bassanus","Sulidae","2005-01-31T11:08:00",-76.6423,34.526,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1004","present",NA
"566","Larus philadelphia","Laridae","2005-01-19T11:34:00",-76.1395,34.7532,"HumanObservation",2005,3,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_377","present",NA
"567","Larus argentatus","Laridae","2005-01-31T16:50:00",-76.6123,34.4723,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1082","present",NA
"568","Morus bassanus","Sulidae","2005-01-21T12:16:00",-75.7048,35.0408,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_858","present",NA
"569","Larus philadelphia","Laridae","2005-02-01T12:23:00",-77.0055,34.4022,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1172","present",NA
"570","Morus bassanus","Sulidae","2005-01-31T14:52:00",-76.764,34.4877,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1060","present",NA
"571","Morus bassanus","Sulidae","2005-02-02T08:07:00",-76.6532,34.5357,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1233","present",NA
"572","Larus philadelphia","Laridae","2005-01-26T10:11:00",-75.981,34.8933,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_952","present",NA
"573","Morus bassanus","Sulidae","2005-01-20T17:07:00",-75.7215,34.9842,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_681","present",NA
"574","Oceanodroma leucorhoa","Hydrobatidae","2004-08-05T09:20:00",-74.521,35.7272,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_34","present",NA
"575","Morus bassanus","Sulidae","2005-01-19T08:24:00",-76.2892,34.645,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_332","present",NA
"576","Morus bassanus","Sulidae","2005-02-01T08:15:00",-76.6413,34.517,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1102","present",NA
"577","Morus bassanus","Sulidae","2005-01-26T12:43:00",-75.753,34.8653,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_990","present",NA
"578","Morus bassanus","Sulidae","2005-01-19T07:51:00",-76.3213,34.6008,"HumanObservation",2005,3,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_315","present",NA
"579","Larus marinus","Laridae","2005-01-19T13:34:00",-75.83,34.9347,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_422","present",NA
"580","Larus philadelphia","Laridae","2005-01-21T10:51:00",-75.6373,35.109,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_788","present",NA
"581","Larus argentatus","Laridae","2005-02-01T08:10:00",-76.646,34.5248,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1099","present",NA
"582","Gavia immer","Gaviidae","2005-01-31T11:29:00",-76.6235,34.4927,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1014","present",NA
"583","Morus bassanus","Sulidae","2005-01-19T07:56:00",-76.3137,34.6113,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_323","present",NA
"584","Alle alle","Alcidae","2005-02-01T16:07:00",-76.721,34.3733,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1224","present",NA
"585","Larus philadelphia","Laridae","2005-01-25T13:45:00",-76.1902,34.7715,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_904","present",NA
"586","Morus bassanus","Sulidae","2005-01-19T14:42:00",-75.7553,34.9352,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_440","present",NA
"587","Puffinus gravis","Procellariidae","2004-08-07T19:11:00",-74.8912,35.7752,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_62","present",NA
"588","Morus bassanus","Sulidae","2005-01-19T16:38:00",-75.7503,34.925,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_476","present",NA
"589","Morus bassanus","Sulidae","2005-01-20T09:09:00",-75.9535,34.9497,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_526","present",NA
"590","Morus bassanus","Sulidae","2005-01-25T15:00:00",-76.0803,34.873,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_917","present",NA
"591","Larus marinus","Laridae","2005-01-21T12:35:00",-75.7375,35.0205,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_869","present",NA
"592","Larus marinus","Laridae","2005-01-21T09:36:00",-75.7775,35.0423,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_736","present",NA
"593","Alca torda","Alcidae","2005-02-01T12:04:00",-77.0037,34.4338,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1156","present",NA
"594","Larus marinus","Laridae","2005-02-01T10:27:00",-76.8122,34.4457,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1143","present",NA
"595","Larus argentatus","Laridae","2005-02-02T12:59:00",-77.0952,34.4538,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1257","present",NA
"596","Morus bassanus","Sulidae","2005-01-19T11:42:00",-76.1187,34.7655,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_380","present",NA
"597","Larus argentatus","Laridae","2005-01-26T12:43:00",-75.753,34.8653,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_989","present",NA
"598","Morus bassanus","Sulidae","2005-01-31T11:45:00",-76.6102,34.467,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1023","present",NA
"599","Larus philadelphia","Laridae","2005-01-21T10:59:00",-75.6222,35.116,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_797","present",NA
"600","Larus argentatus","Laridae","2005-01-25T16:13:00",-75.9938,34.9105,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_934","present",NA
"601","Morus bassanus","Sulidae","2005-01-31T12:38:00",-76.6112,34.481,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1030","present",NA
"602","Morus bassanus","Sulidae","2005-02-01T12:48:00",-77.0055,34.3608,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1186","present",NA
"603","Calonectris diomedea","Procellariidae","2004-08-05T08:12:00",-74.6207,35.6238,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_25","present",NA
"604","Oceanites oceanicus","Hydrobatidae","2004-08-10T12:23:00",-74.6137,35.6362,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_166","present",NA
"605","Morus bassanus","Sulidae","2005-01-21T13:24:00",-75.7542,34.9595,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_884","present",NA
"606","Morus bassanus","Sulidae","2005-01-21T08:48:00",-75.8653,34.9977,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_709","present",NA
"607","Morus bassanus","Sulidae","2005-01-20T16:43:00",-75.7608,34.9517,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_678","present",NA
"608","Larus argentatus","Laridae","2005-01-26T15:57:00",-75.8205,34.8993,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_996","present",NA
"609","Morus bassanus","Sulidae","2005-01-19T07:48:00",-76.325,34.5948,"HumanObservation",2005,7,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_311","present",NA
"610","Calonectris diomedea","Procellariidae","2004-08-11T07:44:00",-74.8727,35.585,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_208","present",NA
"611","Morus bassanus","Sulidae","2005-01-21T09:38:00",-75.7743,35.0438,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_739","present",NA
"612","Fulmarus glacialis","Procellariidae","2005-01-31T12:52:00",-76.642,34.4745,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1038","present",NA
"613","Larus argentatus","Laridae","2005-02-01T08:10:00",-76.646,34.5248,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1098","present",NA
"614","Larus philadelphia","Laridae","2005-02-01T16:01:00",-76.732,34.3698,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1215","present",NA
"615","Puffinus gravis","Procellariidae","2004-08-10T12:56:00",-74.7017,35.697,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_170","present",NA
"616","Morus bassanus","Sulidae","2005-01-31T12:42:00",-76.62,34.479,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1033","present",NA
"617","Morus bassanus","Sulidae","2005-02-01T16:02:00",-76.73,34.3703,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1217","present",NA
"618","Larus argentatus","Laridae","2005-01-26T15:57:00",-75.8205,34.8993,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_997","present",NA
"619","Morus bassanus","Sulidae","2005-01-19T07:46:00",-76.3283,34.59,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_309","present",NA
"620","Morus bassanus","Sulidae","2005-01-21T09:10:00",-75.824,35.0187,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_720","present",NA
"621","Morus bassanus","Sulidae","2005-02-02T08:02:00",-76.6573,34.544,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1232","present",NA
"622","Larus philadelphia","Laridae","2005-01-25T13:35:00",-76.2047,34.7578,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_902","present",NA
"623","Morus bassanus","Sulidae","2005-01-20T12:34:00",-75.8267,34.9838,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_620","present",NA
"624","Morus bassanus","Sulidae","2005-01-21T08:55:00",-75.853,35.0038,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_714","present",NA
"625","Larus argentatus","Laridae","2005-01-31T14:56:00",-76.7585,34.4913,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1062","present",NA
"626","Larus argentatus","Laridae","2005-01-31T13:00:00",-76.6587,34.4712,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1042","present",NA
"627","Puffinus lherminieri","Procellariidae","2004-08-10T11:32:00",-74.6793,35.5835,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_156","present",NA
"628","Morus bassanus","Sulidae","2005-01-19T14:50:00",-75.7395,34.9205,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_445","present",NA
"629","Puffinus gravis","Procellariidae","2004-08-11T09:30:00",-74.768,35.5828,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_218","present",NA
"630","Puffinus gravis","Procellariidae","2004-08-11T15:32:00",-74.833,35.5403,"HumanObservation",2004,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_270","present",NA
"631","Alle alle","Alcidae","2005-02-01T10:15:00",-76.7872,34.446,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1139","present",NA
"632","Morus bassanus","Sulidae","2005-01-21T13:31:00",-75.7477,34.9503,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_888","present",NA
"633","Morus bassanus","Sulidae","2005-01-31T14:44:00",-76.7777,34.4787,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1057","present",NA
"634","Morus bassanus","Sulidae","2005-01-21T11:56:00",-75.6697,35.0627,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_842","present",NA
"635","Larus philadelphia","Laridae","2005-01-25T13:47:00",-76.1872,34.7743,"HumanObservation",2005,11,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_905","present",NA
"636","Larus argentatus","Laridae","2005-01-31T15:02:00",-76.7488,34.4978,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1064","present",NA
"637","Alle alle","Alcidae","2005-02-01T13:09:00",-77.0035,34.3258,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1190","present",NA
"638","Calonectris diomedea","Procellariidae","2004-08-11T15:42:00",-74.8338,35.5248,"HumanObservation",2004,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_271","present",NA
"639","Larus philadelphia","Laridae","2005-01-21T10:05:00",-75.7235,35.0687,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_756","present",NA
"640","Morus bassanus","Sulidae","2005-01-21T12:40:00",-75.7467,35.015,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_871","present",NA
"641","Larus marinus","Laridae","2005-01-31T16:26:00",-76.6335,34.512,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1070","present",NA
"642","Morus bassanus","Sulidae","2005-01-20T07:53:00",-76.047,34.9165,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_507","present",NA
"643","Morus bassanus","Sulidae","2005-01-19T11:00:00",-76.2173,34.7052,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_368","present",NA
"644","Larus argentatus","Laridae","2005-01-19T15:02:00",-75.7153,34.8975,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_454","present",NA
"645","Morus bassanus","Sulidae","2005-01-21T09:14:00",-75.8185,35.0217,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_723","present",NA
"646","Alle alle","Alcidae","2005-02-01T16:07:00",-76.721,34.3733,"HumanObservation",2005,1,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_1223","present",NA
"647","Larus philadelphia","Laridae","2005-01-19T11:49:00",-76.1013,34.7758,"HumanObservation",2005,2,NA,"298","Cape Hatteras 04-05","d5cd9197-6fce-46f4-a3da-070fc9a6aa8d","DON","DOD;DON","298","298_383","present",NA
