"","scientificName","family","eventDate","decimalLongitude","decimalLatitude","basisOfRecord","date_year","individualCount","identifiedBy","datasetID","datasetName","dataset_id","institutionCode","ownerInstitutionCode","collectionCode","catalogNumber","occurrenceStatus","samplingEffort"
"255","Larus marinus","Laridae","2005-07-23T18:50:24Z",-69.47684,43.09874,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7116",NA,NA
"256","Larus marinus","Laridae","2005-07-28T18:18:00Z",-69.58684,43.24659,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10147",NA,NA
"257","Larus argentatus","Laridae","2005-07-12T16:06:00Z",-69.54934,43.20177,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","1475",NA,NA
"258","Oceanites oceanicus","Hydrobatidae","2005-07-24T18:31:12Z",-69.51973,43.14682,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8256",NA,NA
"259","Oceanites oceanicus","Hydrobatidae","2005-07-23T19:00:00Z",-69.45834,43.04659,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7178",NA,NA
"260","Oceanites oceanicus","Hydrobatidae","2005-07-20T17:30:36Z",-69.61142,43.29967,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3689",NA,NA
"261","Oceanites oceanicus","Hydrobatidae","2005-07-20T18:21:36Z",-69.58383,43.24825,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3997",NA,NA
"262","Larus argentatus","Laridae","2005-07-28T20:42:36Z",-70.05601,43.21799,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11026",NA,NA
"263","Puffinus puffinus","Procellariidae","2005-07-21T12:39:36Z",-69.54816,43.19742,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5552",NA,NA
"264","Larus argentatus","Laridae","2005-07-28T19:31:48Z",-69.47741,43.09792,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10595",NA,NA
"265","Oceanites oceanicus","Hydrobatidae","2005-07-23T18:04:48Z",-69.52267,43.14533,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6841",NA,NA
"266","Puffinus gravis","Procellariidae","2005-07-20T19:02:24Z",-69.54642,43.19733,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4247",NA,NA
"267","Morus bassanus","Sulidae","2005-07-11T15:50:24Z",-70.09206,43.11746,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","1044",NA,NA
"268","Morus bassanus","Sulidae","2005-07-29T19:21:00Z",-69.45392,43.04811,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11749",NA,NA
"269","Larus marinus","Laridae","2005-07-21T12:42:00Z",-69.54816,43.19742,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5566",NA,NA
"270","Puffinus gravis","Procellariidae","2005-07-20T17:39:36Z",-69.61142,43.29967,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3743",NA,NA
"271","Larus marinus","Laridae","2005-07-21T12:13:48Z",-69.54816,43.19742,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5396",NA,NA
"272","Larus marinus","Laridae","2005-07-21T12:05:24Z",-69.58708,43.24125,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5345",NA,NA
"273","Oceanites oceanicus","Hydrobatidae","2005-07-21T13:55:12Z",-69.47726,43.09127,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6006",NA,NA
"274","Oceanites oceanicus","Hydrobatidae","2005-07-21T12:15:00Z",-69.54816,43.19742,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5404",NA,NA
"275","Larus argentatus","Laridae","2005-07-21T12:24:36Z",-69.54816,43.19742,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5463",NA,NA
"276","Oceanites oceanicus","Hydrobatidae","2005-07-28T20:36:36Z",-70.07958,43.11592,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10990",NA,NA
"277","Puffinus gravis","Procellariidae","2005-07-29T18:19:48Z",-69.54374,43.19962,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11379",NA,NA
"278","Oceanites oceanicus","Hydrobatidae","2005-07-23T18:45:00Z",-69.47684,43.09874,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7082",NA,NA
"279","Puffinus gravis","Procellariidae","2005-07-20T17:39:36Z",-69.61142,43.29967,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3744",NA,NA
"280","Larus argentatus","Laridae","2005-07-21T14:39:36Z",-70.08434,43.11408,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6274",NA,NA
"281","Larus marinus","Laridae","2005-07-21T12:03:00Z",-69.58708,43.24125,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5331",NA,NA
"282","Larus marinus","Laridae","2005-07-15T20:58:12Z",-69.96542,43.085,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3529",NA,NA
"283","Larus argentatus","Laridae","2005-07-21T14:47:24Z",-70.06333,43.21608,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6321",NA,NA
"284","Larus marinus","Laridae","2005-07-21T12:14:24Z",-69.54816,43.19742,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5402",NA,NA
"285","Puffinus gravis","Procellariidae","2005-07-21T12:00:36Z",-69.58708,43.24125,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5315",NA,NA
"286","Larus marinus","Laridae","2005-07-12T18:37:48Z",-70.10025,43.2271,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2359",NA,NA
"287","Puffinus gravis","Procellariidae","2005-07-28T19:21:00Z",-69.51225,43.14367,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10528",NA,NA
"288","Larus argentatus","Laridae","2005-07-29T17:54:00Z",-69.59088,43.24429,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11224",NA,NA
"289","Larus marinus","Laridae","2005-07-28T19:43:48Z",-69.47741,43.09792,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10666",NA,NA
"290","Larus marinus","Laridae","2005-07-21T12:42:36Z",-69.54816,43.19742,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5571",NA,NA
"291","Puffinus gravis","Procellariidae","2005-07-11T13:40:48Z",-69.82854,43.22298,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","268",NA,NA
"292","Larus argentatus","Laridae","2005-07-24T18:09:36Z",-69.55112,43.1991,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8126",NA,NA
"293","Oceanites oceanicus","Hydrobatidae","2005-07-20T20:16:48Z",-69.4565,43.04741,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4699",NA,NA
"294","Puffinus gravis","Procellariidae","2005-07-12T15:59:24Z",-69.58182,43.25141,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","1438",NA,NA
"295","Oceanites oceanicus","Hydrobatidae","2005-07-21T12:39:00Z",-69.54816,43.19742,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5550",NA,NA
"296","Larus argentatus","Laridae","2005-07-20T19:03:00Z",-69.54642,43.19733,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4250",NA,NA
"297","Morus bassanus","Sulidae","2005-07-29T18:19:48Z",-69.54374,43.19962,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11380",NA,NA
"298","Larus argentatus","Laridae","2005-07-21T11:46:12Z",-69.60458,43.30075,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5227",NA,NA
"299","Larus argentatus","Laridae","2005-07-29T18:14:24Z",-69.54374,43.19962,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11345",NA,NA
"300","Larus marinus","Laridae","2005-07-23T19:37:12Z",-69.97117,43.05042,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7399",NA,NA
"301","Larus marinus","Laridae","2005-07-15T17:58:12Z",-69.61225,43.33667,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2443",NA,NA
"302","Larus marinus","Laridae","2005-07-28T19:25:12Z",-69.51225,43.14367,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10554",NA,NA
"303","Morus bassanus","Sulidae","2005-07-11T14:58:12Z",-69.17466,43.0719,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","731",NA,NA
"304","Oceanites oceanicus","Hydrobatidae","2005-07-15T18:38:24Z",-69.54767,43.23541,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2688",NA,NA
"305","Oceanites oceanicus","Hydrobatidae","2005-07-21T11:43:12Z",-69.60458,43.30075,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5209",NA,NA
"306","Larus marinus","Laridae","2005-07-28T18:40:48Z",-69.54083,43.19691,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10288",NA,NA
"307","Oceanites oceanicus","Hydrobatidae","2005-07-20T19:54:00Z",-69.473,43.09941,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4559",NA,NA
"308","Puffinus gravis","Procellariidae","2005-07-20T19:54:00Z",-69.473,43.09941,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4558",NA,NA
"309","Larus argentatus","Laridae","2005-07-29T17:42:36Z",-69.60837,43.29879,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11153",NA,NA
"310","Larus marinus","Laridae","2005-07-12T18:37:48Z",-70.10025,43.2271,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2358",NA,NA
"311","Larus argentatus","Laridae","2005-07-21T13:55:48Z",-69.47726,43.09127,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6011",NA,NA
"312","Larus marinus","Laridae","2005-07-23T17:24:00Z",-69.58175,43.24758,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6594",NA,NA
"313","Oceanites oceanicus","Hydrobatidae","2005-07-23T17:49:12Z",-69.54783,43.19716,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6747",NA,NA
"314","Larus marinus","Laridae","2005-07-15T18:42:00Z",-69.54767,43.23541,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2710",NA,NA
"315","Oceanites oceanicus","Hydrobatidae","2005-07-23T18:46:12Z",-69.47684,43.09874,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7093",NA,NA
"316","Puffinus gravis","Procellariidae","2005-07-21T12:10:12Z",-69.87209,43.21892,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5375",NA,NA
"317","Larus argentatus","Laridae","2005-07-28T19:39:00Z",-69.47741,43.09792,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10637",NA,NA
"318","Larus argentatus","Laridae","2005-07-11T13:18:36Z",-69.55488,43.24692,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","134",NA,NA
"319","Larus marinus","Laridae","2005-07-24T19:25:12Z",-69.97482,43.05157,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8581",NA,NA
"320","Puffinus gravis","Procellariidae","2005-07-20T19:35:24Z",-69.521,43.1465,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4448",NA,NA
"321","Oceanites oceanicus","Hydrobatidae","2005-07-20T19:32:24Z",-69.521,43.1465,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4430",NA,NA
"322","Morus bassanus","Sulidae","2005-07-11T14:22:48Z",-69.51187,43.14942,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","520",NA,NA
"323","Larus marinus","Laridae","2005-07-11T14:24:36Z",-69.51187,43.14942,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","531",NA,NA
"324","Larus argentatus","Laridae","2005-07-20T18:16:12Z",-69.58383,43.24825,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3963",NA,NA
"325","Larus marinus","Laridae","2005-07-24T19:44:24Z",-70.0846,43.11317,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8694",NA,NA
"326","Oceanites oceanicus","Hydrobatidae","2005-07-28T20:34:12Z",-70.07958,43.11592,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10974",NA,NA
"327","Larus marinus","Laridae","2005-07-24T17:10:48Z",-69.591,43.24072,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7770",NA,NA
"328","Puffinus gravis","Procellariidae","2005-07-29T18:16:12Z",-69.54374,43.19962,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11355",NA,NA
"329","Larus marinus","Laridae","2005-07-26T15:13:48Z",-69.58566,43.2475,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8924",NA,NA
"330","Oceanites oceanicus","Hydrobatidae","2005-07-21T14:01:48Z",-69.47726,43.09127,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6047",NA,NA
"331","Puffinus gravis","Procellariidae","2005-07-20T20:16:12Z",-69.4565,43.04741,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4696",NA,NA
"332","Larus argentatus","Laridae","2005-07-21T14:01:48Z",-69.47726,43.09127,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6045",NA,NA
"333","Larus marinus","Laridae","2005-07-23T17:45:36Z",-69.54783,43.19716,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6726",NA,NA
"334","Larus marinus","Laridae","2005-07-12T16:45:00Z",-69.51206,43.13414,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","1712",NA,NA
"335","Larus marinus","Laridae","2005-07-15T19:45:36Z",-69.48375,43.132,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3092",NA,NA
"336","Larus marinus","Laridae","2005-07-12T18:33:36Z",-70.0995,43.11016,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2333",NA,NA
"337","Morus bassanus","Sulidae","2005-07-11T15:03:36Z",-69.45404,43.04845,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","763",NA,NA
"338","Oceanites oceanicus","Hydrobatidae","2005-07-29T19:46:12Z",-69.96523,43.05121,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11904",NA,NA
"339","Larus marinus","Laridae","2005-07-12T15:31:48Z",-69.62283,43.30359,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","1271",NA,NA
"340","Morus bassanus","Sulidae","2005-07-29T17:49:12Z",-69.59088,43.24429,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11193",NA,NA
"341","Puffinus gravis","Procellariidae","2005-07-20T18:43:48Z",-69.54642,43.19733,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4132",NA,NA
"342","Oceanites oceanicus","Hydrobatidae","2005-07-20T20:18:36Z",-69.4565,43.04741,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4710",NA,NA
"343","Oceanites oceanicus","Hydrobatidae","2005-07-28T20:31:12Z",-70.07958,43.11592,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","10956",NA,NA
"344","Larus marinus","Laridae","2005-07-29T17:30:36Z",-69.60837,43.29879,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11081",NA,NA
"345","Oceanites oceanicus","Hydrobatidae","2005-07-29T19:45:00Z",-69.96523,43.05121,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11894",NA,NA
"346","Larus marinus","Laridae","2005-07-11T14:23:24Z",-69.51187,43.14942,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","524",NA,NA
"347","Larus argentatus","Laridae","2005-07-20T19:11:24Z",-69.54642,43.19733,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4302",NA,NA
"348","Larus marinus","Laridae","2005-07-23T18:01:12Z",-69.52267,43.14533,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","6818",NA,NA
"349","Larus marinus","Laridae","2005-07-12T16:06:00Z",-69.54934,43.20177,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","1476",NA,NA
"350","Puffinus gravis","Procellariidae","2005-07-20T18:17:24Z",-69.58383,43.24825,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3971",NA,NA
"351","Larus argentatus","Laridae","2005-07-20T18:05:24Z",-69.58383,43.24825,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3899",NA,NA
"352","Oceanites oceanicus","Hydrobatidae","2005-07-23T19:43:48Z",-70.08092,43.11217,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7440",NA,NA
"353","Larus marinus","Laridae","2005-07-21T12:16:48Z",-69.54816,43.19742,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","5416",NA,NA
"354","Puffinus gravis","Procellariidae","2005-07-29T18:57:00Z",-69.47766,43.0968,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11605",NA,NA
"355","Oceanites oceanicus","Hydrobatidae","2005-07-24T17:09:00Z",-69.591,43.24072,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","7760",NA,NA
"356","Larus marinus","Laridae","2005-07-24T19:37:12Z",-70.0846,43.11317,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","8653",NA,NA
"357","Puffinus gravis","Procellariidae","2005-07-20T19:19:48Z",-69.521,43.1465,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4353",NA,NA
"358","Larus argentatus","Laridae","2005-07-29T19:42:36Z",-69.96523,43.05121,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","11881",NA,NA
"359","Larus marinus","Laridae","2005-07-20T18:55:12Z",-69.54642,43.19733,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","4205",NA,NA
"360","Larus marinus","Laridae","2005-07-15T17:57:36Z",-69.61225,43.33667,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","2438",NA,NA
"361","Oceanites oceanicus","Hydrobatidae","2005-07-15T20:07:48Z",-69.4602,43.07995,"HumanObservation",2005,NA,NA,NA,NA,"dcfd7b00-e5d5-489b-9843-e8364f6a2a52","GoMA",NA,"Platts Bank Aerial Survey","3225",NA,NA
